id,id_original
1387366602203700000,1387366602203705351
1387366599083110000,1387366599083110401
1387366596906120000,1387366596906127362
1387366589566090000,1387366589566095373
1387366588828060000,1387366588828065794
1387366586567230000,1387366586567233537
1387366579839500000,1387366579839504389
1387366577901900000,1387366577901907968
1387366577415370000,1387366577415376897
1387366563527880000,1387366563527880706
1387366549422550000,1387366549422551041
1387366546461260000,1387366546461261824
1387366543202200000,1387366543202209795
1387366540509590000,1387366540509597696
1387366536235470000,1387366536235479043
1387366521509340000,1387366521509347330
1387366516967020000,1387366516967026689
1387366515578630000,1387366515578638336
1387366511556370000,1387366511556370439
1387366505982020000,1387366505982021635
1387366505445220000,1387366505445220356
1387366505206230000,1387366505206239232
1387366503402530000,1387366503402532868
1387366501636840000,1387366501636845573
1387366498797160000,1387366498797162496
1387366497748710000,1387366497748717573
1387366494816840000,1387366494816849924
1387366493424430000,1387366493424439298
1387366492270840000,1387366492270841867
1387366491130100000,1387366491130105857
1387366488458370000,1387366488458371072
1387366480593960000,1387366480593960963
1387366476852510000,1387366476852514825
1387366469697160000,1387366469697163266
1387366466136190000,1387366466136195072
1387366452638850000,1387366452638851072
1387366451284030000,1387366451284037637
1387366448415310000,1387366448415318022
1387366440265710000,1387366440265715717
1387366435781950000,1387366435781955585
1387366433127120000,1387366433127124997
1387366429725360000,1387366429725364226
1387366425703020000,1387366425703026692
1387366417004040000,1387366417004044291
1387366413715730000,1387366413715734530
1387366409852930000,1387366409852932099
1387366404937090000,1387366404937093123
1387366404664480000,1387366404664483840
1387366396896630000,1387366396896632835
1387366383650890000,1387366383650893831
1387366383391020000,1387366383391027200
1387366374314540000,1387366374314545152
1387366369176520000,1387366369176522757
1387366368597610000,1387366368597610502
1387366368144650000,1387366368144658432
1387366359063940000,1387366359063949313
1387366356509770000,1387366356509773832
1387366355066700000,1387366355066707975
1387366353867240000,1387366353867247616
1387366344971100000,1387366344971100161
1387366329041230000,1387366329041231874
1387366326377790000,1387366326377799685
1387366325010550000,1387366325010550784
1387366316890280000,1387366316890284035
1387366315342520000,1387366315342528516
1387366306576480000,1387366306576486404
1387366306010340000,1387366306010345473
1387366305657990000,1387366305657991176
1387366302575100000,1387366302575104000
1387366302470180000,1387366302470184963
1387366301849440000,1387366301849440258
1387366297026030000,1387366297026039810
1387366286305350000,1387366286305357826
1387366284149410000,1387366284149415937
1387366283478550000,1387366283478552577
1387366280311750000,1387366280311754754
1387366269599450000,1387366269599457285
1387366266663530000,1387366266663538696
1387366265463970000,1387366265463975936
1387366263463230000,1387366263463231493
1387366257809300000,1387366257809309697
1387366252688150000,1387366252688154625
1387366251438260000,1387366251438264325
1387366246522540000,1387366246522540033
1387366245159160000,1387366245159165954
1387366243858990000,1387366243858993152
1387366242701360000,1387366242701365248
1387366240113460000,1387366240113467392
1387366232165270000,1387366232165273600
1387366227182420000,1387366227182424067
1387366223919390000,1387366223919390720
1387366223692710000,1387366223692713988
1387366218374450000,1387366218374451202
1387366216939960000,1387366216939966470
1387366216663060000,1387366216663060483
1387366205841800000,1387366205841809417
1387366198250150000,1387366198250151939
1387366197180730000,1387366197180735491
1387366194307540000,1387366194307547143
1387366192948510000,1387366192948518915
1387366192147570000,1387366192147574786
1387366188112540000,1387366188112547844
1387366186812420000,1387366186812428294
1387366181607190000,1387366181607198721
1387366169724780000,1387366169724784645
1387366164305790000,1387366164305793026
1387366163311520000,1387366163311521797
1387366154767900000,1387366154767904773
1387366148543480000,1387366148543483908
1387366146500960000,1387366146500964360
1387366144781070000,1387366144781078530
1387366142554080000,1387366142554087424
1387366133225990000,1387366133225992193
1387366132856730000,1387366132856737792
1387366130306760000,1387366130306764801
1387366127999840000,1387366127999848457
1387366127525890000,1387366127525892097
1387366112443040000,1387366112443047937
1387366109066640000,1387366109066645506
1387366105338060000,1387366105338064907
1387366105329560000,1387366105329569795
1387366101923810000,1387366101923811329
1387366098669010000,1387366098669015044
1387366097486220000,1387366097486221312
1387366092100750000,1387366092100755458
1387366090070630000,1387366090070630410
1387366085268220000,1387366085268226052
1387370564424290000,1387370564424290312
1387370559072130000,1387370559072137218
1387370557461640000,1387370557461643272
1387370554395610000,1387370554395611138
1387370553955070000,1387370553955078151
1387370551614720000,1387370551614722048
1387370551254170000,1387370551254175750
1387370548506720000,1387370548506726405
1387370547596730000,1387370547596730368
1387370547424770000,1387370547424776192
1387370546917100000,1387370546917109762
1387370544551670000,1387370544551677954
1387370541573560000,1387370541573566468
1387370539820340000,1387370539820347395
1387370539556030000,1387370539556036611
1387370539379870000,1387370539379871750
1387370535202430000,1387370535202430976
1387370530190150000,1387370530190159873
1387370530186010000,1387370530186010628
1387370526885170000,1387370526885171200
1386825470931520000,1386825470931521539
1386825453965610000,1386825453965619206
1386825449662290000,1386825449662296064
1386825446977720000,1386825446977720321
1386825440623570000,1386825440623579137
1386825434864790000,1386825434864799746
1386825426572550000,1386825426572558336
1386825424794260000,1386825424794267651
1386825408239210000,1386825408239210497
1386825402467830000,1386825402467831809
1386825376844890000,1386825376844898304
1386825375485850000,1386825375485857794
1386825368213070000,1386825368213073920
1386825354640190000,1386825354640191493
1386825352274650000,1386825352274657280
1386825349896470000,1386825349896474631
1386825339364590000,1386825339364597766
1386825333463120000,1386825333463126021
1386825324684440000,1386825324684447746
1386825321022880000,1386825321022885895
1387194844959800000,1387194844959809538
1387194842829180000,1387194842829185026
1387194842137120000,1387194842137120771
1387194840283320000,1387194840283328515
1387194835573010000,1387194835573018627
1387194810793140000,1387194810793140225
1387194809404710000,1387194809404715008
1387194807156540000,1387194807156547585
1387194775925790000,1387194775925792768
1387194767847690000,1387194767847698432
1387194755935700000,1387194755935703046
1387194752949430000,1387194752949436417
1387194743319410000,1387194743319416834
1387194740081260000,1387194740081266691
1387194739708000000,1387194739708006403
1387194727343300000,1387194727343300608
1387194725220990000,1387194725220995082
1387194702139620000,1387194702139625475
1387194701212740000,1387194701212749825
1387194699442700000,1387194699442708480
1387194697521800000,1387194697521803269
1387194696364140000,1387194696364142600
1387194693868450000,1387194693868457987
1387194693264490000,1387194693264490497
1387194691934950000,1387194691934953474
1387194686318810000,1387194686318817290
1387194683240020000,1387194683240026112
1387194651883540000,1387194651883544579
1387194642278450000,1387194642278457344
1387194627967660000,1387194627967660033
1387194622271760000,1387194622271762433
1387194614860370000,1387194614860374017
1387194613371310000,1387194613371314178
1387194608057260000,1387194608057262082
1387194596271270000,1387194596271271936
1387194582321040000,1387194582321049602
1387194555699660000,1387194555699662851
1387194551710910000,1387194551710912513
1387194549341080000,1387194549341081609
1387194545549440000,1387194545549447168
1387194527044220000,1387194527044227075
1387194526750720000,1387194526750724097
1387194517980200000,1387194517980205060
1387194514163520000,1387194514163523584
1387194511961490000,1387194511961493507
1387194491325620000,1387194491325624321
1387194486455940000,1387194486455947264
1387194482404250000,1387194482404253697
1387194477962570000,1387194477962571778
1387194473940240000,1387194473940242438
1387194471083870000,1387194471083872256
1387194468713990000,1387194468713996288
1387194465161510000,1387194465161519106
1387194460103050000,1387194460103057409
1387194456684760000,1387194456684761091
1387194447100790000,1387194447100796929
1387194444991150000,1387194444991156231
1387194441614690000,1387194441614692353
1387194439802750000,1387194439802757121
1387194437617560000,1387194437617569802
1387194427530090000,1387194427530092550
1387194414540500000,1387194414540500997
1387194411902110000,1387194411902115842
1387194409058370000,1387194409058377728
1387194403735970000,1387194403735973891
1387194400342610000,1387194400342614016
1387194398086090000,1387194398086090753
1387194378121180000,1387194378121187328
1387194374920880000,1387194374920884230
1387194373624970000,1387194373624979461
1387194361432110000,1387194361432117248
1387194360937300000,1387194360937304071
1387194329639390000,1387194329639395328
1387194315131150000,1387194315131154433
1387194312874610000,1387194312874610689
1387194301986190000,1387194301986197510
1387194291534040000,1387194291534041090
1387194291009770000,1387194291009773570
1387194280716890000,1387194280716898305
1387194277558680000,1387194277558689793
1387194273028790000,1387194273028792320
1387194266217180000,1387194266217185282
1387194261796370000,1387194261796376577
1387194242171240000,1387194242171248646
1387194236114700000,1387194236114702336
1387194228481170000,1387194228481171460
1387194222323890000,1387194222323896323
1387194198881930000,1387194198881935361
1387194196881180000,1387194196881182723
1387194194746250000,1387194194746253312
1387194186777210000,1387194186777219085
1387194174156330000,1387194174156333059
1387194161246340000,1387194161246343170
1387194159602150000,1387194159602159616
1387194155009330000,1387194155009339392
1387194153482670000,1387194153482670080
1387194153256290000,1387194153256296450
1387194148923610000,1387194148923613187
1387194147228970000,1387194147228971010
1387194144037140000,1387194144037146626
1387194143626170000,1387194143626170372
1387194143563150000,1387194143563157505
1387194138681020000,1387194138681020421
1387194138118910000,1387194138118918144
1387194127847200000,1387194127847206913
1387194120964300000,1387194120964300801
1387194113666300000,1387194113666306054
1387194094900870000,1387194094900875275
1387194093311290000,1387194093311299584
1387194088810680000,1387194088810680326
1387194086470290000,1387194086470295553
1387194081634310000,1387194081634312197
1387194080535380000,1387194080535384067
1387194077926530000,1387194077926539265
1387194070435390000,1387194070435393539
1387194069676260000,1387194069676269568
1387194057911320000,1387194057911328773
1387194055352790000,1387194055352799233
1387194052651710000,1387194052651716613
1387194040194560000,1387194040194568194
1387194038298740000,1387194038298742788
1387194029851430000,1387194029851430915
1387194028949630000,1387194028949639174
1387194021525680000,1387194021525688320
1387194020946980000,1387194020946980866
1387194006275290000,1387194006275297288
1387193999769930000,1387193999769939968
1387193993272900000,1387193993272905729
1387193988038360000,1387193988038365186
1387193987858050000,1387193987858059265
1387193986620690000,1387193986620694528
1387193981692370000,1387193981692379137
1387193981105160000,1387193981105164292
1387193978513230000,1387193978513235968
1387193972141920000,1387193972141924352
1387193957453600000,1387193957453602820
1387193957176640000,1387193957176643584
1387193949849320000,1387193949849325569
1387193947085320000,1387193947085320196
1387193940642830000,1387193940642836485
1387193939329910000,1387193939329912834
1387193938218410000,1387193938218418178
1387193936792490000,1387193936792498179
1387193924670950000,1387193924670955520
1387193919423880000,1387193919423885313
1387193919176310000,1387193919176314890
1387193912897460000,1387193912897462278
1387193910955490000,1387193910955499520
1387193869855560000,1387193869855563778
1387193857268450000,1387193857268453377
1387193849907490000,1387193849907499008
1387193841523030000,1387193841523036164
1387193839648130000,1387193839648133120
1387193837106300000,1387193837106307076
1387193833025380000,1387193833025384448
1387193830039070000,1387193830039072768
1387193829938190000,1387193829938196481
1387193822023670000,1387193822023671813
1387193818345310000,1387193818345312259
1387193817598620000,1387193817598627841
1387193817518920000,1387193817518927872
1387193814520000000,1387193814520000512
1387193802050310000,1387193802050310144
1387193799533730000,1387193799533731844
1387193797868720000,1387193797868728325
1387193786564970000,1387193786564976640
1387193784711010000,1387193784711012352
1387193780223150000,1387193780223152128
1387193762485620000,1387193762485620742
1387193760799390000,1387193760799395840
1387193760564400000,1387193760564404228
1387193750452060000,1387193750452068353
1387193743179190000,1387193743179198466
1387193738607400000,1387193738607407108
1387193729493000000,1387193729493004291
1387193709540880000,1387193709540880386
1387193707384990000,1387193707384999944
1387193688481300000,1387193688481308678
1387193670202530000,1387193670202531850
1387193668176690000,1387193668176695296
1387193667723700000,1387193667723702281
1387193665630650000,1387193665630658564
1387193661079830000,1387193661079838721
1387193653995740000,1387193653995741184
1387193647515320000,1387193647515324417
1387193644541620000,1387193644541628417
1387193643253980000,1387193643253985281
1387193633888110000,1387193633888116738
1387193633590410000,1387193633590419456
1387193630146930000,1387193630146932736
1387193628150300000,1387193628150308864
1387193603118840000,1387193603118845953
1387193601747260000,1387193601747267589
1387193597393510000,1387193597393518596
1387193595329850000,1387193595329859587
1387193593899660000,1387193593899667456
1387193593870350000,1387193593870356484
1387193591676630000,1387193591676637184
1387193583304900000,1387193583304904705
1387193583208440000,1387193583208443906
1387193581958430000,1387193581958438912
1387193581807440000,1387193581807443971
1387193574245080000,1387193574245081090
1387193574131970000,1387193574131970052
1387193553990860000,1387193553990868994
1387193550543230000,1387193550543233031
1387193542771100000,1387193542771101704
1387193540107640000,1387193540107640835
1387193539692400000,1387193539692400640
1387193536844600000,1387193536844603393
1387193532176160000,1387193532176166912
1387193514094620000,1387193514094628865
1387193507870290000,1387193507870298119
1387193505722680000,1387193505722683392
1387193497892130000,1387193497892134913
1387193466426430000,1387193466426433536
1387193458725570000,1387193458725572610
1387193457597460000,1387193457597460480
1387193456586470000,1387193456586477573
1387193451221960000,1387193451221962754
1387193449468800000,1387193449468809220
1387193443701730000,1387193443701731331
1387193435296210000,1387193435296210945
1387193426819660000,1387193426819665921
1387193421228500000,1387193421228503040
1387193420968570000,1387193420968570886
1387193420029040000,1387193420029042689
1387193419596970000,1387193419596976128
1387193413683090000,1387193413683097601
1387193409069200000,1387193409069207557
1387193408855360000,1387193408855363586
1387193391021280000,1387193391021281283
1387193371924560000,1387193371924566018
1387193368632040000,1387193368632045570
1387193362046910000,1387193362046914565
1387193355575070000,1387193355575074817
1387193352899140000,1387193352899149827
1387193352051850000,1387193352051855362
1387193349644460000,1387193349644460041
1387193336767950000,1387193336767950848
1387193330455360000,1387193330455367680
1387193327238450000,1387193327238455298
1387193319340620000,1387193319340625922
1387193302756340000,1387193302756347909
1387193295940600000,1387193295940603905
1387193293038000000,1387193293038002176
1387193290806770000,1387193290806775810
1387193288201990000,1387193288201998336
1387193287300320000,1387193287300329474
1387193287207900000,1387193287207907331
1387193284074810000,1387193284074815488
1387193282409610000,1387193282409615362
1387193275954590000,1387193275954597890
1387193247991270000,1387193247991275520
1387193245369700000,1387193245369700355
1387193239250370000,1387193239250378757
1387193229578170000,1387193229578178560
1387193219239310000,1387193219239317509
1387193216491860000,1387193216491868164
1387193204752060000,1387193204752064515
1387193198699810000,1387193198699814914
1387193198418740000,1387193198418743298
1387193197768720000,1387193197768724489
1387193174540620000,1387193174540627968
1387193169880570000,1387193169880571907
1387193164960760000,1387193164960763906
1387193155540350000,1387193155540357121
1387193142710050000,1387193142710054917
1387193138356230000,1387193138356232194
1387193135206250000,1387193135206256643
1387193125047860000,1387193125047869440
1387193119184200000,1387193119184203778
1387193113119110000,1387193113119117313
1387193107804860000,1387193107804868611
1387193103472260000,1387193103472267267
1387193085596090000,1387193085596094467
1387193077346050000,1387193077346054144
1387193068382720000,1387193068382720000
1387193067778840000,1387193067778842627
1387193063685200000,1387193063685206017
1387193053287350000,1387193053287358464
1387193051022430000,1387193051022430210
1387193048572990000,1387193048572993538
1387193046803030000,1387193046803038211
1387193040012400000,1387193040012406785
1387193038850690000,1387193038850695169
1387193023977550000,1387193023977558018
1387193022849370000,1387193022849372175
1387193020911690000,1387193020911693824
1387193008509100000,1387193008509104129
1387193005157790000,1387193005157797889
1387192993627610000,1387192993627611141
1387192988971970000,1387192988971974661
1387192979455040000,1387192979455049729
1387192967610430000,1387192967610437635
1387192966926710000,1387192966926716928
1387192964456320000,1387192964456321025
1387192962019370000,1387192962019377155
1387192961386130000,1387192961386139648
1387192957397340000,1387192957397348354
1387192952200570000,1387192952200572928
1387192947364540000,1387192947364540419
1387192937633650000,1387192937633652736
1387192919656960000,1387192919656968194
1387192900283410000,1387192900283416581
1387192892544800000,1387192892544806914
1387192871468550000,1387192871468552195
1387192867467160000,1387192867467169792
1387192861616000000,1387192861616009218
1387192859690890000,1387192859690893313
1387192835670030000,1387192835670036480
1387192834118250000,1387192834118258690
1387192832184750000,1387192832184750084
1387192829370270000,1387192829370277891
1387192823653570000,1387192823653576710
1387192819073310000,1387192819073310720
1387192815692780000,1387192815692783619
1387192795778240000,1387192795778240525
1387192794511330000,1387192794511331334
1387192792342950000,1387192792342953985
1387192790849710000,1387192790849712128
1387192790304500000,1387192790304509952
1387192789247530000,1387192789247533056
1387192788123480000,1387192788123480065
1387192786110140000,1387192786110144520
1387192776463310000,1387192776463314944
1387192764589210000,1387192764589215744
1387192759782670000,1387192759782678528
1387192751775700000,1387192751775703044
1387192744490060000,1387192744490061824
1387192741914930000,1387192741914939393
1387192734218390000,1387192734218391553
1387192730405580000,1387192730405588995
1387192722893630000,1387192722893639681
1387192718246380000,1387192718246387718
1387192717638200000,1387192717638205445
1387192712525400000,1387192712525402116
1387192709853720000,1387192709853720588
1387192708326880000,1387192708326887425
1387192704140980000,1387192704140988416
1387192703394350000,1387192703394353153
1387192696259760000,1387192696259764229
1387192694968140000,1387192694968143876
1387192694800350000,1387192694800359427
1387192690547110000,1387192690547118082
1387192688223700000,1387192688223703041
1387192688059960000,1387192688059969537
1387192675212850000,1387192675212857344
1387192663699490000,1387192663699492864
1387192661413590000,1387192661413597185
1387192650768560000,1387192650768568324
1387192639435500000,1387192639435509761
1387192637057160000,1387192637057163266
1387192624092750000,1387192624092753921
1387192617251660000,1387192617251663872
1387192616249340000,1387192616249344001
1387192600868930000,1387192600868933636
1387192599472220000,1387192599472222210
1387192591461090000,1387192591461097472
1387192590127280000,1387192590127280129
1387192589007420000,1387192589007429632
1387192582661360000,1387192582661365761
1387192577137390000,1387192577137397762
1387192576088830000,1387192576088834049
1387192572163110000,1387192572163117056
1387192567062660000,1387192567062663169
1387192566077180000,1387192566077181955
1387192561161350000,1387192561161359365
1387192560737780000,1387192560737787906
1387192557877210000,1387192557877219329
1387192554848980000,1387192554848985093
1387192542853090000,1387192542853095426
1387192538847750000,1387192538847752193
1387192537429930000,1387192537429938176
1387192535915790000,1387192535915790338
1387192533688720000,1387192533688725510
1387192527237910000,1387192527237918721
1387192526810060000,1387192526810066953
1387192521252560000,1387192521252560898
1387192510787810000,1387192510787817474
1387192500117410000,1387192500117413889
1387192479116520000,1387192479116529664
1387192476176240000,1387192476176244739
1387192474611770000,1387192474611773442
1387192470895790000,1387192470895792128
1387192467380860000,1387192467380862976
1387192465103360000,1387192465103360000
1387192462247080000,1387192462247088133
1387192455775360000,1387192455775367172
1387192451706720000,1387192451706720258
1387192451232710000,1387192451232718848
1387192450142260000,1387192450142261248
1387192444694010000,1387192444694016004
1387192432002050000,1387192432002052096
1387192412997610000,1387192412997619715
1387192409444970000,1387192409444978699
1387192395754660000,1387192395754663944
1387192394869730000,1387192394869739520
1387192390507710000,1387192390507712515
1387192387177430000,1387192387177431055
1387192382173630000,1387192382173634564
1387192379896120000,1387192379896123398
1387192379308970000,1387192379308974080
1387192361520740000,1387192361520746496
1387192356655480000,1387192356655480833
1387192349181150000,1387192349181153281
1387192347113390000,1387192347113390080
1387192344513060000,1387192344513064961
1387192342466210000,1387192342466211843
1387192342206150000,1387192342206156803
1387192331741180000,1387192331741188096
1387192330080370000,1387192330080374784
1387192322304110000,1387192322304118788
1387192314150400000,1387192314150408196
1387192310530670000,1387192310530678785
1387192310056700000,1387192310056701956
1387192309595260000,1387192309595262980
1387192298472180000,1387192298472189955
1387192289114650000,1387192289114656768
1387192285553560000,1387192285553565696
1387192282118600000,1387192282118606852
1387192281359430000,1387192281359437824
1387192281250340000,1387192281250340864
1387192275122490000,1387192275122499584
1387192265144030000,1387192265144033283
1387192256378060000,1387192256378064897
1387192241773490000,1387192241773494279
1387192240934630000,1387192240934633472
1387192239751710000,1387192239751716865
1387192227999280000,1387192227999281155
1387192225474490000,1387192225474490370
1387192213524940000,1387192213524946948
1387192211775880000,1387192211775885315
1387192206864280000,1387192206864289797
1387192192725180000,1387192192725184512
1387192191269860000,1387192191269867521
1387192189453750000,1387192189453754373
1387192153336460000,1387192153336467456
1387192149624720000,1387192149624729605
1387192146680330000,1387192146680336388
1387192145535180000,1387192145535188994
1387192124278460000,1387192124278464513
1387192117991070000,1387192117991075840
1387192107417450000,1387192107417456646
1387192092686880000,1387192092686884868
1387192091663600000,1387192091663609857
1387192091046930000,1387192091046932481
1387192088693980000,1387192088693989376
1387192085841860000,1387192085841862657
1387192084835170000,1387192084835176451
1387192083786700000,1387192083786706952
1387192067718350000,1387192067718356994
1387192067114220000,1387192067114225671
1387192065616920000,1387192065616928770
1387192058654430000,1387192058654433286
1387192053990250000,1387192053990256640
1387192039985610000,1387192039985618947
1387192039889010000,1387192039889014791
1387192038882510000,1387192038882516993
1387192031689250000,1387192031689256961
1387192030011350000,1387192030011355141
1387192025347280000,1387192025347280899
1387192022423960000,1387192022423965699
1387192019588500000,1387192019588501504
1387192016254030000,1387192016254038017
1387192013053780000,1387192013053784073
1387192007446110000,1387192007446118406
1387192006280110000,1387192006280110080
1387191975288480000,1387191975288483846
1387191956464400000,1387191956464406530
1387191956401440000,1387191956401442816
1387191935509530000,1387191935509536770
1387191926164750000,1387191926164754433
1387191919084590000,1387191919084593156
1387191918266750000,1387191918266753026
1387191904501050000,1387191904501059588
1387191893763760000,1387191893763760128
1387191887161870000,1387191887161872387
1387191872184090000,1387191872184098826
1387191861937320000,1387191861937324034
1387191859852840000,1387191859852845061
1387191852713990000,1387191852713996290
1387191851069880000,1387191851069882375
1387191843876750000,1387191843876753416
1387191841464880000,1387191841464885248
1387191837606250000,1387191837606256647
1387191833491640000,1387191833491644417
1387191824285060000,1387191824285061124
1387191820162140000,1387191820162146305
1387191820069870000,1387191820069871617
1387191815858650000,1387191815858655235
1387191802185140000,1387191802185146368
1387191800390160000,1387191800390160385
1387191783109630000,1387191783109632005
1387191781943610000,1387191781943619585
1387191779762570000,1387191779762577409
1387191779494080000,1387191779494088709
1387191777107610000,1387191777107619840
1387191763606020000,1387191763606020096
1387191751165680000,1387191751165681665
1387191750335370000,1387191750335373320
1387191749433510000,1387191749433516040
1387191745826400000,1387191745826406402
1387191739346300000,1387191739346309122
1387191731511200000,1387191731511201794
1387191705284360000,1387191705284366340
1387191703795150000,1387191703795159041
1387191699361860000,1387191699361861633
1387191699210910000,1387191699210915848
1387191685772450000,1387191685772451843
1387191675504790000,1387191675504795651
1387191673055330000,1387191673055334400
1387191668974170000,1387191668974174209
1387191659650190000,1387191659650195456
1387191645616100000,1387191645616103424
1387191643850290000,1387191643850293250
1387191643468550000,1387191643468550148
1387191627450560000,1387191627450564611
1387191626129310000,1387191626129313792
1387191623751280000,1387191623751282691
1387191617942080000,1387191617942085633
1387191611994640000,1387191611994644487
1387191611558330000,1387191611558334472
1387191608941050000,1387191608941056001
1387191608399970000,1387191608399974401
1387191607410050000,1387191607410057216
1387191604050490000,1387191604050493441
1387191589584390000,1387191589584392193
1387191585260060000,1387191585260064772
1387191581900510000,1387191581900517378
1387191581300590000,1387191581300592641
1387191574615010000,1387191574615011331
1387191571314090000,1387191571314094081
1387191569288080000,1387191569288089605
1387191557535580000,1387191557535584259
1387191551516940000,1387191551516946432
1387191546873670000,1387191546873671680
1387191536119600000,1387191536119603204
1387191532072150000,1387191532072153089
1387191531812090000,1387191531812098054
1387191530994200000,1387191530994208776
1387191530406900000,1387191530406903811
1387191525956880000,1387191525956886531
1387191524526590000,1387191524526596101
1387191512320990000,1387191512320995328
1387191510995770000,1387191510995771398
1387191499100670000,1387191499100672005
1387191494977620000,1387191494977626113
1387191480658410000,1387191480658415620
1387191479244920000,1387191479244926976
1387191477332160000,1387191477332168704
1387191475902060000,1387191475902062600
1387191475046280000,1387191475046285315
1387191474350140000,1387191474350141441
1387191473129490000,1387191473129492480
1387191467274280000,1387191467274289153
1387191466049510000,1387191466049511425
1387191458151730000,1387191458151735297
1387191458101290000,1387191458101297154
1387191455240810000,1387191455240818690
1387191454087400000,1387191454087401476
1387191448014090000,1387191448014098432
1387191443802960000,1387191443802963968
1387191438061020000,1387191438061023234
1387191436680910000,1387191436680916994
1387191436576120000,1387191436576129025
1387191434172850000,1387191434172850188
1387191430876040000,1387191430876041216
1387191428829250000,1387191428829253635
1387191428330130000,1387191428330131458
1387191426912590000,1387191426912591873
1387191423330480000,1387191423330488320
1387191423028570000,1387191423028576256
1387191420105140000,1387191420105146369
1387191415097130000,1387191415097135105
1387191407367100000,1387191407367102464
1387191401528670000,1387191401528676355
1387191389159660000,1387191389159661569
1387191381966430000,1387191381966434309
1387191356892670000,1387191356892672000
1387191345245290000,1387191345245298689
1387191342116130000,1387191342116134912
1387191341759610000,1387191341759619074
1387191339750540000,1387191339750547456
1387191337687170000,1387191337687175175
1387191333815680000,1387191333815681026
1387191328367320000,1387191328367329281
1387191322910540000,1387191322910543875
1387191318926040000,1387191318926041094
1387191315666970000,1387191315666976768
1387191298738820000,1387191298738823170
1387191296264210000,1387191296264216578
1387191289238540000,1387191289238544391
1387191288370320000,1387191288370323457
1387191286961160000,1387191286961168385
1387191281328190000,1387191281328197633
1387191270385360000,1387191270385360902
1387191268862790000,1387191268862795776
1387191258326590000,1387191258326597638
1387191248646180000,1387191248646180872
1387191214815020000,1387191214815027205
1387191192362930000,1387191192362930178
1387191188633970000,1387191188633972739
1387191183668030000,1387191183668035584
1387191176143450000,1387191176143458304
1387191168933320000,1387191168933322755
1387191167490700000,1387191167490707458
1387191142832290000,1387191142832291842
1387191131155400000,1387191131155402753
1387191124398280000,1387191124398280704
1387191112302040000,1387191112302043136
1387191104055950000,1387191104055955461
1387191096090950000,1387191096090955776
1387191089296280000,1387191089296289799
1387191086691530000,1387191086691532803
1387191081826230000,1387191081826234373
1387191078433000000,1387191078433005571
1387191077501810000,1387191077501816840
1387191077367590000,1387191077367595011
1387191077103220000,1387191077103226880
1387191064742790000,1387191064742793218
1387191052721780000,1387191052721786881
1387191050951800000,1387191050951806977
1387191049962070000,1387191049962070016
1387191046904300000,1387191046904303619
1387191042856860000,1387191042856861701
1387191037991570000,1387191037991571457
1387191014893310000,1387191014893318145
1387191002163600000,1387191002163605505
1387190997889730000,1387190997889732608
1387190996983820000,1387190996983820295
1387190988523720000,1387190988523724801
1387190987471060000,1387190987471065097
1387190984816020000,1387190984816029699
1387190983066930000,1387190983066939392
1387190977841040000,1387190977841045505
1387190976947440000,1387190976947441664
1387190974640650000,1387190974640652289
1387190972753320000,1387190972753321989
1387190970588870000,1387190970588876800
1387190968106070000,1387190968106070017
1387190961583890000,1387190961583890434
1387190957624290000,1387190957624291333
1387190947457410000,1387190947457417219
1387190946735910000,1387190946735919106
1387190940914290000,1387190940914290689
1387190933649640000,1387190933649645568
1387190932454480000,1387190932454486023
1387190927693950000,1387190927693959168
1387190927345720000,1387190927345729536
1387190925231900000,1387190925231902723
1387190907661950000,1387190907661950979
1387190899906650000,1387190899906654208
1387190884949760000,1387190884949762048
1387190883427220000,1387190883427225601
1387190880143040000,1387190880143040513
1387190861172250000,1387190861172252682
1387190856847920000,1387190856847925255
1387190852376840000,1387190852376842241
1387190849751160000,1387190849751166979
1387190832411910000,1387190832411914240
1387190825906540000,1387190825906540550
1387190823595520000,1387190823595520002
1387190817123600000,1387190817123602434
1387190804037440000,1387190804037447696
1387190797582290000,1387190797582290945
1387190790607320000,1387190790607327234
1387190785074990000,1387190785074991107
1387190780792490000,1387190780792492035
1387190773460910000,1387190773460914186
1387190767441960000,1387190767441960962
1387190763063210000,1387190763063218178
1387190762354380000,1387190762354380800
1387190759871360000,1387190759871365122
1387190757979680000,1387190757979688960
1387190732289600000,1387190732289609731
1387190720596000000,1387190720596004867
1387190710969970000,1387190710969974784
1387190708914750000,1387190708914753536
1387190707639750000,1387190707639758848
1387190695866380000,1387190695866380289
1387190675918100000,1387190675918102529
1387190674953440000,1387190674953445377
1387190670998260000,1387190670998265860
1387190666577510000,1387190666577514499
1387190650257510000,1387190650257514502
1387190642518930000,1387190642518933505
1387190634163930000,1387190634163933190
1387190629436900000,1387190629436903429
1387190609899930000,1387190609899933699
1387190609656560000,1387190609656561667
1387190590861880000,1387190590861885441
1387190581756140000,1387190581756141568
1387190581625970000,1387190581625974784
1387190567742930000,1387190567742939137
1387190566518140000,1387190566518149124
1387190562961430000,1387190562961432578
1387190558548910000,1387190558548914179
1387190554094620000,1387190554094624768
1387190530182880000,1387190530182889481
1387190500164250000,1387190500164255756
1387190494703210000,1387190494703210497
1387190481206090000,1387190481206095879
1387190470850350000,1387190470850359296
1387190466156820000,1387190466156826633
1387190465477340000,1387190465477349376
1387190465196400000,1387190465196400640
